expl_RSS,h2_RSS,unexpl_RSS
0,0.981937665361647,1
0.1756968414687,0.952495335606613,1
0.161119524616286,0.949180659732377,1
0.375761091941457,0.999971660884013,1
0.407005359894664,0.997754196243301,1
0.510399691319806,0.988561002615645,1
0.50817785747084,0.999977672322949,1
0.551474012692513,0.999979637876119,1
0.623573798336594,0.999982911052721,1
0.635761842885006,0.995413087680471,1
0.635761842885006,0.995413087680471,1
0.623573798336594,0.999982911052721,1
0.551474012692513,0.999979637876119,1
0.50817785747084,0.999977672322949,1
0.510399691319806,0.988561002615645,1
0.407005359894664,0.997754196243301,1
0.375761091941457,0.999971660884013,1
0.161119524616286,0.949180659732377,1
0.1756968414687,0.952495335606613,1
0,0.981937665361647,1
