expl_RSS,h2_RSS,unexpl_RSS
0,0.966898972077513,1
0.396051527216206,0.870731409127525,1
0.520633930711659,0.815532784224103,1
0.576062750204823,0.834122673066094,1
0.662672945294479,0.805338386647158,1
0.728983789734523,0.797764369203377,1
0.776779607587898,0.799199390930055,1
0.807098111205039,0.807106868539659,1
0.829378617224978,0.829386363072111,1
0.829378617224978,0.829386363072111,1
0.807098111205039,0.807106868539659,1
0.776779607587898,0.799199390930055,1
0.728983789734523,0.797764369203377,1
0.662672945294479,0.805338386647158,1
0.600780585993378,0.791880057424343,1
0.520633930711659,0.815532784224103,1
0.396051527216206,0.870731409127525,1
0,0.966898972077513,1
