expl_RSS,h2_RSS,unexpl_RSS
0,0.873229323570657,1
0.0820791529271612,0.981104757896378,1
0.218347454715563,0.963085165530234,1
0.359828803493607,0.951596239349511,1
0.376809398287111,0.999971708474887,1
0.427763904754007,0.999974021700881,1
0.515931135162764,0.999978024305231,1
0.549961606471361,0.9999795692161,1
0.58322047580387,0.999981079097883,1
0.703154529395887,0.999986523848301,1
0.703154529395887,0.999986523848301,1
0.58322047580387,0.999981079097883,1
0.549961606471361,0.9999795692161,1
0.515931135162764,0.999978024305231,1
0.427763904754007,0.999974021700881,1
0.376809398287111,0.999971708474887,1
0.359828803493607,0.951596239349511,1
0.218347454715563,0.963085165530234,1
0.0820791529271612,0.981104757896378,1
0,0.873229323570657,1
