expl_RSS,h2_RSS,unexpl_RSS
0,0.88662736072649,1
0.391700472691495,0.81918171575336,1
0.7217465570823,0.793558848790348,1
0.790863707882493,0.812277197643216,1
0.827413740567696,0.840748950902135,1
0.85385085908312,0.863238187628857,1
0.877418606370759,0.883763215388425,1
0.897260279524153,0.897264943688494,1
0.910529724608583,0.910533786368398,1
0.910529724608583,0.910533786368398,1
0.897260279524153,0.897264943688494,1
0.877418606370759,0.883763215388425,1
0.85385085908312,0.863238187628857,1
0.827413740567696,0.840748950902135,1
0.790863707882493,0.812277197643216,1
0.7217465570823,0.793558848790348,1
0.391700472691495,0.81918171575336,1
0,0.88662736072649,1
