expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131297,1
0.322556866228121,0.99996924552556,1
0.483085663605859,0.999976533190826,1
0.5558418391077,0.999979836166129,1
0.572827598405319,0.999980607283399,1
0.617209518710403,0.99998262212799,1
0.650773699291617,0.999984145870253,1
0.712688724838603,0.999986956680454,1
0.756150523270319,0.999988929753472,1
0.78431214962125,0.999990208231288,1
0.78431214962125,0.999990208231288,1
0.756150523270319,0.999988929753472,1
0.712688724838603,0.999986956680454,1
0.650773699291617,0.999984145870253,1
0.617209518710403,0.99998262212799,1
0.572827598405319,0.999980607283399,1
0.468073792497828,0.999975851683872,1
0.415495458120423,0.999973464739552,1
0.322556866228121,0.99996924552556,1
0,0.999954602131297,1
