expl_RSS,h2_RSS,unexpl_RSS
0,0.812307699832889,1
0.242191002240699,0.74619550466562,1
0.333892357561793,0.798019062160463,1
0.422084763866327,0.845705914836993,1
0.552549904573018,0.813929250705478,1
0.665472450373611,0.794857068360778,1
0.690353695354363,0.824890726178922,1
0.722873043829843,0.849668134245444,1
0.752954924595834,0.860091599241828,1
0.791467503394541,0.870462871325578,1
0.791467503394541,0.870462871325578,1
0.752954924595834,0.860091599241828,1
0.722873043829843,0.849668134245444,1
0.690353695354363,0.824890726178922,1
0.665472450373611,0.794857068360778,1
0.552549904573018,0.813929250705478,1
0.422084763866327,0.845705914836993,1
0.333892357561793,0.798019062160463,1
0.242191002240699,0.74619550466562,1
0,0.812307699832889,1
