expl_RSS,h2_RSS,unexpl_RSS
0,0.168425194743626,1
0.248006274262937,0.548612372146934,1
0.383795964904853,0.52296137555588,1
0.468516864168596,0.597556953976195,1
0.530244647406371,0.732440898289265,1
0.640482468188884,0.72529616926907,1
0.723086200773189,0.723098772069488,1
0.768001749421994,0.768012281648113,1
0.768001749421994,0.768012281648113,1
0.723086200773189,0.723098772069488,1
0.640482468188884,0.72529616926907,1
0.530244647406371,0.732440898289265,1
0.468516864168596,0.597556953976195,1
0.383795964904853,0.52296137555588,1
0.248006274262937,0.548612372146934,1
0,0.168425194743626,1
