expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131298,1
0.29340955586923,0.999967922299791,1
0.4459111930739,0.999974845549094,1
0.596197072167554,0.999981668207701,1
0.633931617675918,0.999983381275643,1
0.651520010020656,0.999984179751169,1
0.631744160481256,0.999983281969749,1
0.768061442288847,0.99998947048381,1
0.827102044739736,0.999992150801328,1
0.860588332069258,0.999993671007404,1
0.860588332069258,0.999993671007404,1
0.827102044739736,0.999992150801328,1
0.768061442288847,0.99998947048381,1
0.631744160481256,0.999983281969749,1
0.651520010020656,0.999984179751169,1
0.633931617675918,0.999983381275643,1
0.596197072167554,0.999981668207701,1
0.4459111930739,0.999974845549094,1
0.29340955586923,0.999967922299791,1
0,0.999954602131298,1
