expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131298,1
0.191694289561918,0.999963304643486,1
0.261384570879662,0.999966468433727,1
0.34512415447924,0.999970270032349,1
0.511272640655366,0.999977812819509,1
0.554169907655349,0.999979760264004,1
0.660728266184022,0.999984597786374,1
0.748340455771563,0.999988575193053,1
0.779216821730726,0.999989976914261,1
0.804260699075729,0.999991113852917,1
0.804260699075729,0.999991113852917,1
0.779216821730726,0.999989976914261,1
0.748340455771563,0.999988575193053,1
0.660728266184022,0.999984597786374,1
0.554169907655349,0.999979760264004,1
0.511272640655366,0.999977812819509,1
0.34512415447924,0.999970270032349,1
0.261384570879662,0.999966468433727,1
0.191694289561918,0.999963304643486,1
0,0.999954602131298,1
