expl_RSS,h2_RSS,unexpl_RSS
0,0.359434362331824,1
0.204406357278907,0.817298137797984,1
0.318181456657513,0.744899865385857,1
0.586899886532391,0.593986412957422,1
0.679328779703652,0.679343337493608,1
0.72887928622084,0.728891594523406,1
0.72887928622084,0.728891594523406,1
0.679328779703652,0.679343337493608,1
0.586899886532391,0.593986412957422,1
0.375542971634704,0.375571320652888,1
0.204406357278907,0.817298137797984,1
0,0.359434362331824,1
