expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131298,1
0.115006045178501,0.999959823160637,1
0.255559883924465,0.999966204005354,1
0.328071719158713,0.999969495888129,1
0.440737239929567,0.999974610662648,1
0.529600479356227,0.982591054696074,1
0.614914534909024,0.964158370828955,1
0.663945585874715,0.95534344928615,1
0.687420976106338,0.96104045260337,1
0.712852173223833,0.96370689816289,1
0.712852173223833,0.96370689816289,1
0.687420976106338,0.96104045260337,1
0.663945585874715,0.95534344928615,1
0.614914534909024,0.964158370828955,1
0.529600479356227,0.982591054696074,1
0.440737239929567,0.999974610662648,1
0.371777949890354,0.999971480057853,1
0.211997869081531,0.999964226382723,1
0.115006045178501,0.999959823160637,1
0,0.999954602131298,1
