expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131297,1
0.278833775162654,0.999967260590412,1
0.563542808746135,0.970133912718241,1
0.647837356892855,0.995402618251828,1
0.748854003806183,0.972842836875205,1
0.810766712469597,0.958865062684657,1
0.823770421031408,0.999991999552712,1
0.827558167225891,0.999992171508317,1
0.868207007459455,0.999994016879029,1
0.869962551273063,0.998879733347722,1
0.869962551273063,0.998879733347722,1
0.850815690951383,0.995430989003815,1
0.856229853671222,0.999993473141774,1
0.821593574962992,0.99999190072854,1
0.812547604875066,0.996611207624644,1
0.722979591484959,0.999987423863866,1
0.711194623398648,0.948437244450066,1
0.563542808746135,0.970133912718241,1
0.278833775162654,0.999967260590412,1
0,0.999954602131297,1
