expl_RSS,h2_RSS,unexpl_RSS
0,0.999954602131298,1
0.279005089687084,0.999967268367727,1
0.405462319444512,0.99997300925644,1
0.502708593826463,0.999977424030036,1
0.577287032595626,0.999980809732207,1
0.603345209749223,0.999981992717912,1
0.665124462525469,0.999984797364318,1
0.725371328182457,0.999987532443615,1
0.745884992735768,0.998755290634778,1
0.8263132826297,0.98445564592308,1
0.8263132826297,0.98445564592308,1
0.798396917555377,0.989206625408337,1
0.751254618519897,0.999988707489831,1
0.715826635067051,0.99998709913489,1
0.603345209749223,0.999981992717912,1
0.577287032595626,0.999980809732207,1
0.502708593826463,0.999977424030036,1
0.405462319444512,0.99997300925644,1
0.279005089687084,0.999967268367727,1
0,0.999954602131298,1
