"Sample","Sample_Name","Source","Label","type","a_pinene","b_pinene","myrcene","a_phella","d_carene","ocimene","g_terpinene","terpinolene","linalool","b_phella_limonene","b_fenchol","c_sabinene","camphor","borneol","a_terpineol","c_bergam","d_guaiene","BCP","a_humulene","g_cadinene","eudesma","tr_BCP","a_guaiene","g_selinene","a_gurjunen","BCP_oxide","t_bergam","tb_farnesene","aromadendrene","g_elemene","guaiol","g_eudesmol","b_eudesmol","a_bisabolol","thc_total","CBG","CBC","THCV","CBD","CBGM","chemical_total","mono_total","sesqui_total","canna_total","a_pinene_norm","b_pinene_norm","myrcene_norm","a_phella_norm","d_carene_norm","ocimene_norm","g_terpinene_norm","terpinolene_norm","linalool_norm","b_phella_limonene_norm","b_fenchol_norm","c_sabinene_norm","camphor_norm","borneol_norm","a_terpineol_norm","c_bergam_norm","d_guaiene_norm","BCP_norm","a_humulene_norm","g_cadinene_norm","eudesma_norm","tr_BCP_norm","a_guaiene_norm","g_selinene_norm","a_gurjunen_norm","BCP_oxide_norm","t_bergam_norm","tb_farnesene_norm","aromadendrene_norm","g_elemene_norm","guaiol_norm","g_eudesmol_norm","b_eudesmol_norm","a_bisabolol_norm","thc_total_norm","CBG_norm","CBC_norm","THCV_norm","CBD_norm","CBGM_norm"
147,"B18","HempFlax","h",3,0.395122112849246,0.225780778250246,10.2140532653915,0,0,1.81971716066762,0,0,0.107514437227305,0.142454674016332,0,0,0,0,0.835929465189575,0,0,0.717277520829916,0.159963713467294,0,0,0,0.103204461428798,0.123845795334881,0,0,0,0.188351067842198,0.141905858451896,0,0.0722424605696741,0,0,0,141.697722548257,3.87821197088892,1.46126059173444,0.83004002177961,0.596374785284125,0.233656282546533,163.944628972007,13.7405718935919,1.50679087792466,148.69726620049,0.0287558710007927,0.0164316871232661,0.743349938014955,0,0,0.132433873550508,0,0,0.0078245969716476,0.0103674486855069,0,0,0,0,0.0608365846533232,0,0,0.476029906563969,0.106161854183519,0,0,0,0.0684928897173472,0.0821917607474883,0,0,0,0.125001465433358,0.0941775401821827,0,0.0479445831721357,0,0,0,0.952927556564516,0.0260812593935646,0.00982708444527962,0.00558207990630075,0.00401066408631902,0.00157135560401959
148,"B19","HempFlax","h",3,1.24763898350201,1.16356783512868,7.14984443371868,0,0.257675622090631,1.32364569134796,0.116633405768541,0.081356455788021,0.170885096589125,1.38059333658244,0.0895052180868212,0.290223825857267,0,0,0.246816851749373,0.166637057142833,0,0.320236061849332,0.0963296010751346,0,0.0572739002868007,0,0.124975544529407,0.213496703440136,0,0,0,0.0963296010751346,0,0.0885031722889858,0.390507544673543,0.296779258768065,0.380129263927533,0.143198240683309,127.16188009228,5.41593016486321,1.21412900410408,0.872758643434945,0.517317608497387,0.126684692776161,151.201482911905,13.5183867562095,2.37439594974021,135.308700205956,0.0922920024409658,0.0860729801649004,0.528897757007467,0,0.0190611222135859,0.097914471247093,0.00862776068416349,0.00601820744258931,0.012640938572839,0.102127077844423,0.0066209984742231,0.021468821028068,0,0,0.0182578628796813,0.0701808210046285,0,0.134870539129908,0.0405701505200403,0,0.0241214614155095,0,0.0526346688483361,0.0899162178336326,0,0,0,0.0405701505200403,0,0.0372739737442144,0.164466059132332,0.124991477853783,0.16009514502799,0.0603093349695854,0.939790862662376,0.0400264739563645,0.00897302983663306,0.00645012953421698,0.00382323980431391,0.000936264206095636
149,"B20","HempFlax","h",3,1.38775762389776,0.524811431993576,6.18618137456476,0,0,0.933537153359167,0,0,0,0.681917915231762,0.0568195023476008,0,0,0,0,0,0,1.33739857362382,0.345374518756989,0.0883466274325727,0.350608482709397,0,0.101283912689295,0.137639831527946,0,0,0,0.0571441500239852,0.218135513031906,0.153220939601653,0.272702942340859,0.280486786167518,0.168828888516142,0.628438025639538,103.551233818028,2.33788196971863,1.57289449662367,4.90102808875534,0.533646379822799,0.112378112822158,126.919697059227,9.77102500139463,4.13960919206162,113.009062865771,0.142027844949705,0.05371099059911,0.633114885457954,0,0,0.0955413739322048,0,0,0,0.0697898035400003,0.0058151015210268,0,0,0,0,0,0,0.323073631247244,0.083431672588635,0.0213417797027777,0.0846960344425137,0,0.0244670228492881,0.0332494748035376,0,0,0,0.0138042378815779,0.0526947117254973,0.0370133827839303,0.0658764945405503,0.0677568275540109,0.0407837746712659,0.151810955209171,0.916309110013801,0.0206875617798504,0.0139183040433839,0.0433684517371555,0.00472215560672909,0.000994416819079705
150,"B21","HempFlax","h",3,0.582417167621707,0.397361624550781,12.3321752596305,0,0,1.6031189381509,0,0,0.315709067884937,0.432751474717476,0,0,0.0707561149617364,0,0.21501604068289,0,0,0.454567671620225,0.104494464012945,0.104517103423642,0.0914609552746978,0,0.13847395552803,0.117573251572585,0,0,0,0.159374659483475,0.156755279665835,0.232567874266786,0,0,0,0,179.097198113724,7.60291256504011,1.90342028780854,1.41606449432649,0.70629562520669,0.384905808489045,208.619887797644,15.9493056882009,1.55978521484822,191.110796894595,0.036516772517099,0.0249140390383729,0.773210790533263,0,0,0.100513399736069,0,0,0.0197945336340562,0.027132935011561,0,0,0.00443631317531777,0,0.0134812163542615,0,0,0.291429657938166,0.0669928545406252,0.0670073689817684,0.0586368907744761,0,0.0887775792524773,0.0753778471890607,0,0,0,0.102177311315894,0.100497990475624,0.149102499531909,0,0,0,0,0.937138042559171,0.0397827474354232,0.00995977369535198,0.0074096519785196,0.0036957389989653,0.00201404533256871
151,"B22","HempFlax","h",3,1.14017088583212,0.418062658138444,6.26008110173541,0,0,0.63523806496361,0,0,0.1303052440951,0.146593399606987,0,0,0,0,0.808978390423743,0,0,0.906822515132131,0.260581182509233,0.145925462205171,0.0573278601520313,0,0.218888193307756,0.239734687908494,0,0,0,0.328332289961634,0.161560333155725,0.271004429809602,0,0,0,0,109.231306852704,5.65669672402435,0.915779046230592,0.598778607150772,0.500156248325939,0.14793353823725,129.18025771561,9.53942974479541,2.59017695414178,117.050651016673,0.119521912350598,0.0438247011952191,0.656232214001138,0,0,0.0665907797381901,0,0,0.0136596471257826,0.0153671030165054,0,0,0,0,0.0848036425725669,0,0,0.35010060362173,0.100603621730382,0.0563380281690141,0.0221327967806841,0,0.0845070422535211,0.0925553319919517,0,0,0,0.126760563380282,0.062374245472837,0.104627766599598,0,0,0,0,0.933196918632643,0.0483269138180067,0.00782378430428502,0.00511555127587867,0.00427298988926336,0.00126384207992297
152,"B23","HempFlax","h",3,0.692566947656756,1.1822334223672,1.92620182317035,0.0324640756714105,0.348988813467662,2.01818337090602,0.159615038717768,0.605996079199662,0.159615038717768,2.02359405018459,0.156909699078484,0.354399492746231,0,0.027053396392842,0.524835890021136,0.168794210427277,0,0.823196380083798,0.181778380460145,0,0.0571303481446169,0,0.233715060591615,0.244102396617909,0,0,0,0.386928266979451,0.189568882479865,0,0,0.0597271821511904,0,0,129.792670091719,11.6675456468852,1.31979457377522,0.508963332971826,0.445781677844289,0.186034873431081,156.47838844286,10.2126571382979,2.34494110793587,143.920790196626,0.0678145695364238,0.115761589403973,0.188609271523179,0.00317880794701987,0.0341721854304636,0.197615894039735,0.0156291390728477,0.0593377483443709,0.0156291390728477,0.198145695364238,0.015364238410596,0.0347019867549669,0,0.00264900662251656,0.0513907284768212,0.0719822812846069,0,0.351052048726467,0.0775193798449612,0,0.0243632336655592,0,0.0996677740863787,0.104097452934662,0,0,0,0.16500553709856,0.0808416389811739,0,0,0.0254706533776301,0,0,0.901834056875275,0.0810692161357983,0.00917028437637188,0.00353641285790937,0.00309740988244476,0.00129261987220136
153,"B24","HempFlax","h",3,8.07098903374484,1.89003060714397,6.82215215590674,0,0,0.719536645361854,0,0,0.123569659762416,1.34802220442059,0.0886813768575074,0.0725324160768308,0,0,0.123597241249659,0,0,1.20602707569499,0.247464164303582,0,0.105704642986599,0,0.33502222949876,0.149510150834461,0,0,0,0.582433443301796,0.190723290426406,0,0,0.10832348649279,0,0.067004445899752,144.478657180464,3.95874194492619,1.43565485359407,0.79788391592637,0.494856162903484,0.240384183991377,173.657502511769,19.2591113405244,2.99221292943914,151.406178241806,0.419073803097141,0.0981369583323935,0.354229851797564,0,0,0.0373608435321638,0,0,0.00641616622789885,0.0699939981957591,0.00460464531771551,0.00376613514478264,0,0,0.00641759835458191,0,0,0.403055231741495,0.0827027254206695,0,0.0353265778469892,0,0.111964702178316,0.0499664142760341,0,0,0,0.194649731498543,0.0637398791208872,0,0,0.0362017974814025,0,0.0223929404356632,0.954245453245126,0.0261465020179283,0.00948214181393066,0.00526982402694358,0.00326840138658784,0.00158767750948358
154,"B27","HempFlax","h",3,0.866506177948148,0.500862662312463,10.1022157255467,0,0,0.25983140544962,0,0,0.197595303932283,0.78246806652263,0.0269373869743479,0,0.0704293622001754,0,0.555073570032762,0,0,0.995646230084452,0.34063550959996,0.153416608621612,0.189777711655226,0,0.288545115014955,0.179327367524786,0,0,0,0.413303940311456,0,0.621477304906414,0.408105655924102,0.465313671862863,0.244292478527781,0.265058728399332,135.853959206549,2.12507523927239,1.6756021794374,0.720190264611078,0.590219596656799,0.228485975015303,159.120352444894,13.3619196609191,4.56490032243294,141.193532461542,0.0648489288917446,0.0374843342141462,0.756045237653509,0,0,0.0194456643987745,0,0,0.0147879428215849,0.0585595547929531,0.00201598180934542,0,0.00527090148627123,0,0.0415414539316711,0,0,0.218109084483537,0.0746205799776177,0.0336078770149019,0.041573243280388,0,0.0632095105334459,0.0392839612824691,0,0,0,0.0905395323267822,0,0.136142579467143,0.0894007814187266,0.101932931498243,0.0535154025877133,0.0580645161290323,0.962182593197409,0.0150507973150343,0.0118674145353917,0.00510073125911232,0.00418021694313485,0.00161824674991779
155,"B28","HempFlax","h",3,0.833502530905829,1.37215204598064,5.41041652342468,0,0.446557944159428,1.81341356454307,0.192156932722955,0.295156201796499,0.17322879967792,1.92970637210314,0.0893092566321511,0.408631712077325,0,0,0.638749859878399,0.218206665492894,0.0623399644408715,1.22108827895628,0.361133911865123,0.0675582808523942,0.0727542106641248,0,0.202652455957391,0.155855507752127,0,0,0,0.244219894451236,0.17408043864282,0.192305369533513,0,0.103918596234613,0,0.0753241923202501,191.370475720489,8.97247044937417,2.13872065812553,1.34850768703051,0.6251441097873,0.31961042580164,221.529348561674,13.602981743902,3.15143776716364,204.774929050608,0.061273516836077,0.100871417150563,0.397737542053974,0,0.0328279455612451,0.133310005018274,0.0141260891428524,0.021697904720692,0.0127346197281766,0.141859072402872,0.00656541766456363,0.0300398633013315,0,0,0.0469566064193785,0.0692403536463565,0.0197814359815136,0.38747021809518,0.114593381988359,0.0214372885786661,0.0230860375610733,0,0.064304762121253,0.0494553658574702,0,0,0,0.0774947539805105,0.0552384186216998,0.0610214713859295,0,0.0329749796481438,0,0.0239015325338452,0.934540554391762,0.0438162547093678,0.0104442505146563,0.00658531634357073,0.00305283519171822,0.00156078884892521
156,"B29","HempFlax","h",3,0.161582445630519,0.342395833164211,5.53460677518748,0,0,0.0327461267198154,0,0,0.465580912313359,1.91995195763798,0.12599994614243,0.104104677670913,0,0,0.156124757843883,0,0,3.06047469869772,1.19102447837518,0.0314327466373431,0,0.0815315537048306,0.57585645092805,0.331261789813559,0.0894310268089615,0,0,0.880841712320899,0,0.241727546892609,0,0.160361138966959,0,0.078850228484526,142.547984379855,2.12090210505631,1.27935518969296,0.643078667530577,0.447760364863749,0.0959865180489373,162.700954028989,8.8430934323106,6.72279337163064,147.135067225048,0.018272163114339,0.0387190111452602,0.62586772576272,0,0,0.00370301715915029,0,0,0.0526491002133072,0.217113159816103,0.0142484015471392,0.0117724276541667,0,0,0.017654993587814,0,0,0.455238548846756,0.177162142659501,0.00467554852570443,0,0.01212763046517,0.0856573181853386,0.0492744267898286,0.0133026588599836,0,0,0.131023172010305,0,0.0359564147713761,0,0.0238533493597562,0,0.01172878952628,0.968824000072148,0.0144146609306422,0.00869510724955963,0.00437066893473442,0.00304319271611087,0.000652370096804474
157,"B30","HempFlax","h",3,0.749146797001861,1.26680493961117,5.75904193260361,0,0.433177388415913,1.9832434120597,0.160737174540346,0.304978428679701,0.228835414832211,1.74357767652882,0.0653882974817901,0.395077529867303,0.0436615022930872,0,1.19048236547286,0.251062827109699,0.0549165916178401,0.8497613998037,0.269344166982977,0,0.0889052333100379,0,0.248398074057832,0.14644122048099,0,0,0,0.373902273113429,0.169961351460491,0.146404934481986,0,0.117673226895514,0,0.222258547525219,186.781471490209,5.51726911498626,2.11362985960387,1.26894979459465,0.710481051817469,0.402891322211881,214.057875339652,14.3241528593884,2.93902984683971,196.794692633424,0.052299553373647,0.0884383845974441,0.402051136226811,0,0.0302410475975896,0.138454499301146,0.011221408771479,0.0212912017676362,0.0159754937746442,0.12172291748381,0.00456489805181974,0.0275812143130237,0.00304810362760619,0,0.0831101411133429,0.0854237078877109,0.0186852786394432,0.289129897989104,0.0916439032671266,0,0.0302498572464775,0,0.0845170301094186,0.0498263808509653,0,0,0,0.127219624365326,0.0578290661604704,0.0498140346003673,0,0.0400381190487214,0,0.0756230998348689,0.949118439073628,0.0280356601143887,0.0107402787713437,0.00644808951712112,0.00361026530903914,0.00204726721447901
158,"B31","HempFlax","h",3,4.07819567911733,2.04738690364919,7.1420365210617,0,0,0.394213576092348,0,0,0,2.57055207822611,0.229935059857936,0.180653890329797,0,0.0711905374911574,0.295639310325148,0,0,1.73679558759643,0.478174890431738,0,0.299500414398216,0.11821571343129,0.183894925900331,0.454534037416474,0.0578027442489429,0,0,0.118227161786261,0,0.162829952753558,0.254851830011035,0.349426690427062,0.291669739598003,0.848563518810832,114.687122184675,1.39564761419761,2.48229986793067,0.813294729564073,0.514961318386385,0.0816745549144581,142.339291032629,17.0098035561507,5.35448720681017,119.975000269668,0.239755601271636,0.120365111618756,0.419877660402442,0,0,0.0231756689482637,0,0,0,0.151121796894392,0.0135177963166301,0.0106205747605164,0,0.00418526511820972,0.0173805246691544,0,0,0.324362636516801,0.0893035825771635,0,0.0559344719354811,0.0220778776501578,0.0343440779289642,0.0848884346643632,0.0107951970032584,0,0,0.0220800157363141,0,0.0304099994013359,0.0475959359258341,0.0652586656631916,0.0544720210045584,0.158477083992577,0.955925167133923,0.0116328202630599,0.0206901426326418,0.00677886832870205,0.00429223852660058,0.000680763115072957
159,"B32","HempFlax","h",3,3.33295294550138,1.76416577702014,7.5818815617685,0,0,0.366393553400117,0,0,0,2.38349043621649,0.219976921775278,0.173800235122738,0,0.056989338316492,0.27946997088288,0,0,1.86753813565879,0.552158044342309,0.0651726863110853,0.338735797280944,0.122459781650161,0.197921351011843,0.479550243550045,0,0,0,0.117247768651237,0,0.594034338930029,0.31788774528525,0.41940937964155,0.242291032976318,0.8259013459085,111.607174397633,1.36299060710835,2.40509970714952,0.876886954182857,0.50362476902151,0.11615084277655,139.171355669074,16.159120740004,6.14030765119806,116.871927277872,0.206258310654875,0.109174614473467,0.469201368302086,0,0,0.0226741020935045,0,0,0,0.147501245554521,0.0136131739662478,0.0107555502504832,0,0.00352675985491014,0.0172948748499054,0,0,0.304144066021579,0.0899235145383269,0.0106139122033029,0.0551659324781312,0.0199435905505919,0.0322331326465745,0.0780987323096878,0,0,0,0.0190947710296504,0,0.0967434162381302,0.0517706543943651,0.0683042940950553,0.0394591031491791,0.134504880345426,0.954952801730381,0.0116622583271665,0.0205789342502346,0.00750297333677053,0.00430920222462067,0.000993830130826818
160,"B33","HempFlax","h",3,0.198172558727964,0.361054113846838,4.78328833532428,0,0,0.0624379294622352,0,0,0.412633272967815,1.8432762654286,0.138449321851043,0.105873010827268,0,0,0.16016686253356,0,0,2.96280804512998,1.19867343954247,0.158954521330632,0.0990208493535086,0.0990208493535086,0.588913472470867,0.328332289961634,0.0755685429276776,0,0,0.945909692508516,0,0.779137735702607,0,0.192830075056833,0,0.0990208493535086,138.670080961917,1.84564700086473,1.29970180022726,0.630478651058754,0.461411750216183,0.176111355044345,158.67697355299,8.0653516709696,7.52819036269175,143.083431519328,0.0245708515651296,0.0447660720296197,0.593066307640525,0,0,0.00774150117805453,0,0,0.0511612251767082,0.228542578256479,0.0171659373948166,0.0131268933019185,0,0,0.0198586334567486,0,0,0.393561786085151,0.159224645205954,0.0211145725164417,0.013153340256144,0.013153340256144,0.0782277604707511,0.043613707165109,0.0100380754586362,0,0,0.125649013499481,0,0.10349601938387,0,0.0256143994461751,0,0.013153340256144,0.969155404573764,0.0128990965709081,0.00908352411195628,0.00440637077517662,0.00322477414272703,0.00123082982546833
161,"B34","HempFlax","h",3,0.768739166875352,1.36628105970225,5.44646162239113,0.157564898522373,0.445472215446822,1.84979711382651,0.165702052906158,1.9641188490522,0.122247534950155,2.36867280245484,0.138521843717724,0.249842342781083,0,0,0.861080017531858,0.125175514223113,0.0314054612669982,1.1132099904273,0.354609856257017,0.109513359120967,0.11734443667204,0,0.211175352925184,0.174718238004773,0,0,0,0.284150446063034,0.20596139714636,0.458868684067807,0,0.0938917795501729,0,0,180.937890846339,7.07269816936576,1.89248801374201,1.01142751131465,0.6237543088242,0.345497253885347,211.068282139355,15.9045015201585,3.28002451572476,191.883756103471,0.0483346910244876,0.0859053053609089,0.342447804194801,0.00990693724809071,0.0280091906610339,0.116306513063735,0.010418563115363,0.123494524274322,0.00768634809429331,0.148930967717072,0.00870959982883789,0.0157089074727941,0,0,0.0541406479442607,0.0381629812896242,0.00957476418741302,0.339390753053966,0.108111952992114,0.0333879696922839,0.0357754754909541,0,0.0643822483377146,0.0532673573527138,0,0,0,0.0866305860522654,0.0627926395546621,0.139897943404979,0,0.0286253285913097,0,0,0.942955748420781,0.0368592856059784,0.00986267963569309,0.00527104290562899,0.00325068844539319,0.00180055498652549
162,"B35","HempFlax","h",3,0.732148899566568,1.24926289015292,4.51815530625333,0.117014104386554,0.413706287106942,1.84810491059441,0.157866326628296,1.47216352057972,0.136092311517404,1.61398707740902,0.0816525566658439,0.217763736480571,0,0,0.634161114493224,0.117577779454725,0.0626975839841947,1.09997878359272,0.326607458419869,0.143685547870473,0.138455843999473,0,0.209025151083005,0.198556687576725,0,0,0,0.287393735151643,0.209007039554447,0.433644328254084,0,0.101906779370281,0,0,175.601578553482,8.9241284293341,2.05183031714605,1.29251187495039,0.582675683041084,0.356691439432757,205.330032057533,13.1920790418348,3.32853671831163,188.809416297387,0.0554991292308644,0.0946979536880617,0.342490011765798,0.00887002753815213,0.0313602037855439,0.140092013149231,0.0119667511184301,0.111594504240854,0.0103162140770857,0.122345164267947,0.00618951390504156,0.0165071582568598,0,0,0.0480713549761314,0.0353241647622157,0.0188363804548917,0.330469175100664,0.0981234356295571,0.0431677821308086,0.0415966100772663,0,0.0627979105452171,0.059652845793884,0,0,0,0.0863423658722385,0.06279246925672,0.130280770486451,0,0.030616089890086,0,0,0.930046721170404,0.0472652720629041,0.0108672033280072,0.00684559012096412,0.00308605203314296,0.00188916128457781
163,"B36","HempFlax","h",3,0.0679991644028363,0.244774389032501,15.7870251442065,0,0,0.318165267243117,0,0,0.677154519513788,0.75334485087613,0,0,0.0761338243180677,0,0.0870208481814628,0,0,0.968428607534726,0.373254858606352,0,0.114836522512222,0,0.067877668998112,0.109642979082853,0,0,0,0,0,0.138297869048461,0,0,0,0.0600421533020191,150.901483487232,4.13908728844543,1.33373573962968,0.688056219486782,0.486959352336493,0.26459470975136,177.65791546374,18.0116180077744,1.83238065908474,157.813916796881,0.00377529461114962,0.0135898056980138,0.876491225685128,0,0,0.0176644467535225,0,0,0.0375954297510366,0.0418254956634635,0,0,0.00422692865711486,0,0.00483137318057166,0,0,0.528508420307408,0.203699409702779,0,0.062670669406422,0,0.0370434323575627,0.059836354711154,0,0,0,0,0,0.0754744208648977,0,0,0,0.0327672926497759,0.956198835629011,0.0262276443830537,0.00845131891217361,0.00435992106052575,0.00308565532254831,0.00167662469268736
164,"B37","HempFlax","i",5,0,0.136375534309919,9.79402632213386,0,0,0.516258806876672,0,0,0,0.398746798741834,0,0,0,0,0,0,0,0.967454113355845,0.26739924634809,0.204415583811356,0.277882096799955,0,0.0550133249159013,0.277838816887181,0,0,0,0,0.474500462641574,0.461548379271452,0,0.141605040925717,0,0.225424564627859,128.765266352538,2.31624080881402,1.6723488023759,0.750806560085725,0.400433860156855,0.205457356593467,148.309042832212,10.8454074620623,3.35308162958493,134.110553740564,0,0.0125744961438256,0.903057479066028,0,0,0.0476016054429092,0,0,0,0.0367664193472369,0,0,0,0,0,0,0,0.288526859835382,0.0797473118425665,0.0609634975801828,0.0828736450518067,0,0.016406795596775,0.0828607375483352,0,0,0,0,0.141511753980266,0.137649013730866,0,0.0422313133316848,0,0.0672290715021345,0.960142679014163,0.0172711300058813,0.0124699269053131,0.00559841518168774,0.00298584898047241,0.00153199991248207
165,"B38","HempFlax","h",3,0.788920835141232,1.30502549287336,2.18094897675421,0.109005446086089,0.442248632946292,1.72502927871807,0.196572877587619,1.5984396298346,0.084655715329817,1.6215245319686,0.0764046663248897,0.235077772943946,0,0,0.726227575532037,0.165276905499066,0.0364184123751903,1.66158664782931,0.393178993099151,0.233027270727692,0.196182898688119,0,0.262067697258297,0.29083705854793,0.078659032783342,0,0,0.348491951944755,0,0.552169007295019,0,0.125831218289835,0,0.0812216243471455,169.103089461535,9.37581453635442,2.07223105398653,0.786080997634959,0.676399931245799,0.254942359126274,197.783588490609,11.0900814320408,4.42494871868485,182.268558339883,0.0711375150827957,0.117675014459584,0.196657616097673,0.00982909338890492,0.0398778526250109,0.155547034463988,0.0177251067805231,0.144132361843303,0.00763346201275268,0.146213942783485,0.00688945945014851,0.0211971187393425,0,0,0.0654844222724881,0.037351145969481,0.00823024506960034,0.375504159135917,0.0888550394807759,0.0526621404093811,0.0443356321531398,0,0.0592250247221366,0.0657266506433933,0.0177762586154265,0,0,0.0787561560822633,0,0.124785402588605,0,0.0284367630654111,0,0.0183553820644696,0.927768842864287,0.0514395605130699,0.0113691087089325,0.00431276246871457,0.00371100719403558,0.00139871825096062
166,"B39","HempFlax","hi",4,1.37118923478381,1.26502373705359,6.8072006016756,0.123377838838405,0.283965749013239,1.10162013434125,0.123317232003517,1.97711869300026,0.117625240093622,1.2047881190293,0.0688493644327379,0,0,0,0.717196031216408,0.0798490098811491,0,0.245010727414375,0.0991173921265349,0,0.107371114801782,0,0,0.121117623257384,0,0,0,0,0,0.212039468727529,0.234054243863092,0.247815296323409,0.132161370836951,0.195473847358178,143.293548622502,2.9436618643372,1.3250005516491,0.796524547866463,0.61045999926076,0.122818722344241,165.927296378032,15.1612719754817,1.67401009459038,149.09201430796,0.0904402504619168,0.0834378368186613,0.44898611493046,0.00813769709018658,0.0187296784512842,0.0726601393420519,0.00813369961326076,0.130405858835432,0.00775826990531143,0.0794648444390182,0.00454113378772431,0,0,0,0.0473044763246931,0.0476992403684922,0,0.146361559112537,0.0592095546178819,0,0.0641400641183438,0,0,0.0723517878708018,0,0,0,0,0,0.126665585478093,0.139816506853481,0.148036918728406,0.0789489688646651,0.116769813987298,0.961108140416692,0.0197439271177655,0.00888713294135404,0.00534250309490881,0.00409451842269576,0.000823778006584247
167,"B40","HempFlax","hi",4,1.30542579823537,1.27640619316587,7.09251595986511,0.113262040375807,0.284926360122938,1.09350228732659,0.113469508508565,1.73019605324371,0.1017890526343,1.5936094080426,0.0813741883709318,0.119361603478887,0,0,0.721102175729637,0.0672718602561794,0,0.217662704154819,0.0837413180512832,0,0.0976318220562225,0,0,0.131217965431606,0,0,0,0,0,0.237034729632675,0.206475620821808,0.220415911579453,0.128390077877913,0.181398033483859,131.056225015102,2.13518204010735,1.30901141792508,0.618764897715134,0.569645676985553,0.0867039375092367,152.97371365779,15.6269406291003,1.57124004334582,135.775532985344,0.0835368757851694,0.0816798517035997,0.45386465132257,0.0072478703966464,0.0182330225016886,0.0699754554189755,0.00726114670822152,0.110718796104066,0.00651369036654237,0.101978336378587,0.00520730130755074,0.00763819395695488,0,0,0.0461448080494277,0.0428145021768475,0,0.138529249605506,0.0532963237577394,0,0.0621367960100636,0,0,0.083512360818013,0,0,0,0,0,0.150858381338048,0.131409342382935,0.140281500915733,0.0817125800870739,0.11544896290804,0.965241838006618,0.0157258232993851,0.00964099634995633,0.00455726362556003,0.00419549578970935,0.00063858292877109
168,"B41","HempFlax","h",3,0,0.200409062466112,14.1232710966009,0,0,0.297629696992323,0,0,0.666248936549084,0.51582214385338,0,0,0,0,0.0707495508721975,0,0,0.642276091766581,0.226350067633528,0.110345370013699,0.118845879728741,0,0.175439155790047,0.121640988614266,0,0,0,0.2942389622954,0.19525832071735,0.413223061694305,0,0.0820717685947397,0,0.0622526036674359,157.66833879318,5.83577847440376,1.23920523868965,1.02111358625901,0.54305983946429,0.0917641490167197,184.715332838864,15.874130487334,2.44194227051609,166.399260081013,0,0.0126248844071188,0.889703603474212,0,0,0.0187493543176933,0,0,0.04197073578806,0.0324945132752282,0,0,0,0,0.00445690873768794,0,0,0.263018540414078,0.0926926366632286,0.0451875424517622,0.0486685869537873,0,0.0718441045508289,0.0498132122462328,0,0,0,0.120493824054741,0.0799602525722623,0.169219013358155,0,0.0336092173781792,0,0.0254930693567457,0.947530287793451,0.0350709400484265,0.00744717998196823,0.00613652720427882,0.00326359527800722,0.000551469693867889
169,"B42","HempFlax","h",3,0,0.214151374222347,12.9486300834461,0,0,0.756733273944703,0,0,0,0.693917068918518,0,0,0,0,0.0628162050261846,0,0,0.821256561012003,0.216349854683073,0.199865188845297,0.290255227723732,0,0,0.315037351126262,0,0,0,0,0.446418556015671,0.507156328865469,0,0.13956841316243,0,0.249098687775159,161.476284759841,2.78416005987732,1.98491346652535,1.04427424144295,0.544642668038038,0.163078558567492,185.85860792906,14.6762480055578,3.1850061692091,167.997353754293,0,0.0145916976969351,0.882284769141438,0,0,0.0515617665808135,0,0,0,0.0472816396026923,0,0,0,0,0.00428012697812113,0,0,0.257850854089849,0.0679276093009256,0.0627519000677252,0.0911317631123486,0,0,0.0989126345097449,0,0,0,0,0.140162540446986,0.159232447889232,0,0.0438204530062458,0,0.0782097975769433,0.961183501711648,0.0165726423521488,0.0118151472161188,0.00621601601517055,0.0032419717088795,0.000970720996034293
170,"B43","HempFlax","h",3,0.804365489700692,1.38614055916382,5.53389884875531,0.14259129237732,0.450658591131303,2.3162096906318,0.216690727985712,1.97948781380991,0.145459995888693,1.80269927861685,0.0713281032344805,0.265263945404131,0.068491856768928,0,0.724398818886271,0.172420399516943,0.0275364568830312,1.21028839225034,0.369654765488796,0.175267510985789,0.164315238752939,0,0.249148615667259,0.210877973372644,0,0,0,0.328568166985516,0.21901428939683,0.531216358553431,0,0.150578165571604,0,0.0875870226026232,195.365523314413,10.0517771087254,2.22816766504782,1.3804081077491,0.636571204890906,0.140722048301185,229.60732781751,15.9076850123552,3.89647335602775,209.803169449127,0.0505645849208074,0.0871365354598882,0.347875812505542,0.00896367336080465,0.0283296149490818,0.14560319046001,0.0136217638089648,0.12443594478219,0.00914400780350609,0.113322540471271,0.00448387701787414,0.0166752073100583,0.00430558291264452,0,0.0455376642373572,0.0442503730328896,0.00706702044822992,0.310611232687645,0.0948690602277438,0.0449810623533855,0.0421702456912087,0,0.063942081185242,0.0541202143847387,0,0,0,0.0843244998653022,0.0562083374849772,0.13633260387413,0,0.0386447312256514,0,0.0224785375388563,0.931184804440167,0.0479105112430763,0.0106202764757951,0.00657953886670823,0.0030341353115033,0.000670733662750062
