expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.0318692185935887,0.999956048925899,1
3,0.453513247168512,0.999975190666147,1
4,0.573353002976118,0.999980631135647,1
5,0.610388384597661,0.999982312463039,1
6,0.736373176079042,0.960342730288337,1
7,0.750975521649313,0.97954222753818,1
8,0.789363679625433,0.983518032942282,1
9,0.861151492802929,0.972052778904396,1
10,0.8758111834741,0.963498287570763,1
11,0.8758111834741,0.963498287570763,1
12,0.861151492802929,0.972052778904396,1
13,0.789363679625433,0.983518032942282,1
14,0.750975521649313,0.97954222753818,1
15,0.736373176079042,0.960342730288337,1
16,0.650468854918017,0.987174645976937,1
17,0.494408016007157,0.999977047201494,1
18,0.453513247168512,0.999975190666147,1
19,0.0318692185935887,0.999956048925899,1
20,0,0.999954602131298,1
