expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.400344885181554,0.841856818541568,1
3,0.538308976634174,0.805324144189796,1
4,0.654630054502538,0.805570245755286,1
5,0.715080461356285,0.810970303715457,1
6,0.750062236364103,0.823895726212781,1
7,0.788731470730523,0.873126419621244,1
8,0.820794307152861,0.879540085996605,1
9,0.841349795717636,0.890207168508188,1
10,0.861479701143722,0.900698805436025,1
11,0.861479701143722,0.900698805436025,1
12,0.841349795717636,0.890207168508188,1
13,0.820794307152861,0.879540085996605,1
14,0.788731470730523,0.873126419621244,1
15,0.750062236364103,0.823895726212781,1
16,0.715080461356285,0.810970303715457,1
17,0.654630054502538,0.805570245755286,1
18,0.538308976634174,0.805324144189796,1
19,0.400344885181554,0.841856818541568,1
20,0,0.999954602131298,1
