expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131297,1
2,0.353963211750234,0.99997067130671,1
3,0.540308719989755,0.999979130995627,1
4,0.654232802184668,0.999984302906152,1
5,0.697799848298108,0.999986280757191,1
6,0.764462827001806,0.999989307114346,1
7,0.818926961641411,0.999991779669979,1
8,0.861124801850124,0.999993695361988,1
9,0.889974319781779,0.999995005068616,1
10,0.900500844711495,0.999995482950412,1
11,0.900500844711495,0.999995482950412,1
12,0.889974319781779,0.999995005068616,1
13,0.861124801850124,0.999993695361988,1
14,0.818926961641411,0.999991779669979,1
15,0.764462827001806,0.999989307114346,1
16,0.697799848298108,0.999986280757191,1
17,0.631970603946486,0.999983292249799,1
18,0.502007702113518,0.999977392211046,1
19,0.312080754201324,0.999968769932401,1
20,0,0.999954602131297,1
