expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131297,1
2,0.277270397076239,0.999967189616379,1
3,0.370145651841364,0.999971405955001,1
4,0.475999693001655,0.999976211502863,1
5,0.365930777098204,0.99997121460867,1
6,0.486194627923053,0.99997667433118,1
7,0.532407938123275,0.999978772316969,1
8,0.64737689840176,0.998231788042592,1
9,0.708286012756478,0.999986756806708,1
10,0.790389576582295,0.98357622192589,1
11,0.790389576582295,0.98357622192589,1
12,0.708286012756478,0.999986756806708,1
13,0.64737689840176,0.998231788042592,1
14,0.532407938123275,0.999978772316969,1
15,0.486194627923053,0.99997667433118,1
16,0.365930777098204,0.99997121460867,1
17,0.475999693001655,0.999976211502863,1
18,0.370145651841364,0.999971405955001,1
19,0.277270397076239,0.999967189616379,1
20,0,0.999954602131297,1
