expl_RSS,h2_RSS,unexpl_RSS
1,0,0.88840140749705,1
2,0.198653975991859,0.851838814984748,1
3,0.332305530490607,0.740022097159802,1
4,0.432531924149225,0.647811077694018,1
5,0.495097892672715,0.730779471710861,1
6,0.561113000727351,0.73389923791156,1
7,0.613929229949805,0.751475382628265,1
8,0.700072165052609,0.70155712254688,1
9,0.742466852577244,0.742478544033257,1
10,0.742466852577244,0.742478544033257,1
11,0.700072165052609,0.70155712254688,1
12,0.642736601200203,0.686674740446726,1
13,0.577305156573894,0.661507003890287,1
14,0.495097892672715,0.730779471710861,1
15,0.432531924149225,0.647811077694018,1
16,0.332305530490607,0.740022097159802,1
17,0.198653975991859,0.851838814984748,1
18,0,0.88840140749705,1
