expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.411022865323357,0.999973261693371,1
3,0.494664745891058,0.999977058856483,1
4,0.597764397224203,0.999981739360918,1
5,0.69929821428558,0.913719557825524,1
6,0.758288903183234,0.880475274093491,1
7,0.799471620044551,0.836305001310164,1
8,0.824690237413656,0.845297105432853,1
9,0.851414861177636,0.851421606626259,1
10,0.873922469172803,0.873928192823994,1
11,0.873922469172803,0.873928192823994,1
12,0.852070761416231,0.852077477088381,1
13,0.83028372087726,0.830291425634616,1
14,0.797027197680458,0.797036412213088,1
15,0.760379097923724,0.81526693708881,1
16,0.724642152882851,0.789846610830949,1
17,0.66503791112887,0.871081934332805,1
18,0.576708130531417,0.878315135620516,1
19,0.45759106123845,0.867907876113601,1
20,0,0.999954602131298,1
