expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.285003162795961,0.999967540667462,1
3,0.383524649628326,0.999972013332986,1
4,0.497201826497911,0.999977174034536,1
5,0.584605351258291,0.999981141968277,1
6,0.681756734418014,0.999985552434014,1
7,0.672074698803909,0.999985112890232,1
8,0.746480624270345,0.999988490760667,1
9,0.785278218042376,0.998632669076603,1
10,0.799873238448584,0.992755080054887,1
11,0.799873238448584,0.992755080054887,1
12,0.785278218042376,0.998632669076603,1
13,0.746480624270345,0.999988490760667,1
14,0.672074698803909,0.999985112890232,1
15,0.681756734418014,0.999985552434014,1
16,0.584605351258291,0.999981141968277,1
17,0.497201826497911,0.999977174034536,1
18,0.383524649628326,0.999972013332986,1
19,0.285003162795961,0.999967540667462,1
20,0,0.999954602131298,1
