expl_RSS,h2_RSS,unexpl_RSS
1,0,0.841604705499562,1
2,0.255170048890431,0.841087551399352,1
3,0.340025649989336,0.874245861657617,1
4,0.421698158441661,0.851150926900988,1
5,0.469686229278537,0.890280035344051,1
6,0.512195261495331,0.955478371169794,1
7,0.570785337592509,0.954777910274118,1
8,0.631354334378816,0.993463303725125,1
9,0.681373498750065,0.999985535035931,1
10,0.724819192334693,0.994123838660075,1
11,0.724819192334693,0.994123838660075,1
12,0.681373498750065,0.999985535035931,1
13,0.631354334378816,0.993463303725125,1
14,0.570785337592509,0.954777910274118,1
15,0.512195261495331,0.955478371169794,1
16,0.469686229278537,0.890280035344051,1
17,0.421698158441661,0.851150926900988,1
18,0.340025649989336,0.874245861657617,1
19,0.255170048890431,0.841087551399352,1
20,0,0.841604705499562,1
