expl_RSS,h2_RSS,unexpl_RSS
1,0,0.951301104190485,1
2,0.233579764661744,0.892291545851055,1
3,0.499380867664165,0.821085879328942,1
4,0.609349410500116,0.777817589035279,1
5,0.65308348772616,0.808523412274968,1
6,0.712840095155904,0.803961910711477,1
7,0.770159330214917,0.770169764491467,1
8,0.80092962055261,0.800938657923559,1
9,0.80092962055261,0.800938657923559,1
10,0.770159330214917,0.770169764491467,1
11,0.731496914752565,0.731509104220375,1
12,0.662653994118368,0.732301064603163,1
13,0.609349410500116,0.777817589035279,1
14,0.499380867664165,0.821085879328942,1
15,0.388867467124933,0.867994985207912,1
16,0,0.951301104190485,1
