expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.366768582239043,0.999971252643238,1
3,0.538001170412688,0.999979026237794,1
4,0.55508193547119,0.999979801668123,1
5,0.65422470903055,0.99998430253874,1
6,0.697194288707309,0.999986253266076,1
7,0.756525383450847,0.999988946771326,1
8,0.792145158651058,0.999990563833203,1
9,0.83501491975558,0.999992510028989,1
10,0.856098187632718,0.999993467164416,1
11,0.856098187632718,0.999993467164416,1
12,0.83501491975558,0.999992510028989,1
13,0.792145158651058,0.999990563833203,1
14,0.756525383450847,0.999988946771326,1
15,0.697194288707309,0.999986253266076,1
16,0.65422470903055,0.99998430253874,1
17,0.55508193547119,0.999979801668123,1
18,0.538001170412688,0.999979026237794,1
19,0.366768582239043,0.999971252643238,1
20,0,0.999954602131298,1
