expl_RSS,h2_RSS,unexpl_RSS
1,0,0.999954602131298,1
2,0.268006806513038,0.999966769069111,1
3,0.429533450832311,0.999974102034502,1
4,0.611077117857704,0.999982343730061,1
5,0.662311081857233,0.999984669642832,1
6,0.686061967341191,0.999985747882413,1
7,0.71663320383483,0.999987135751393,1
8,0.740603624257974,0.999988223957392,1
9,0.749914980341782,0.999988646673113,1
10,0.813219665520001,0.999991520570899,1
11,0.813219665520001,0.999991520570899,1
12,0.749914980341782,0.999988646673113,1
13,0.740603624257974,0.999988223957392,1
14,0.71663320383483,0.999987135751393,1
15,0.686061967341191,0.999985747882413,1
16,0.662311081857233,0.999984669642832,1
17,0.611077117857704,0.999982343730061,1
18,0.429533450832311,0.999974102034502,1
19,0.268006806513038,0.999966769069111,1
20,0,0.999954602131298,1
